latitude,longitude,start_date,end_date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
8.01121,3.48936,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
7.99025,3.49756,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
7.83625,3.53492,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.83351,3.53219,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.95461,3.59361,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.99125,3.58676,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.88043,3.5073,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.96117,3.45227,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
7.96004,3.4598,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
7.86188,3.53676,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.87545,3.54315,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.86573,3.54406,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.85193,3.53379,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.86912,3.50707,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.82908,3.44222,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.82704,3.41002,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.86324,3.51849,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.78881,3.61531,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.8992,3.67559,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.99487,3.59864,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.95665,3.60298,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.9761,3.60914,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.98401,3.59019,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.99848,3.56827,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.99781,3.57786,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
8.00504,3.47213,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
8.02381,3.48172,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
7.9234,3.64865,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.76596,3.73314,22/11/2023,28/11/2023,,909.0831953,0.103609467,6.191893491,30.58710059,1.805739645,36.66266272,66.37662722,3.111360947
7.96592,3.7135,22/11/2023,28/11/2023,,831.1666272,0.051656805,4.386094675,28.02727811,1.210059172,35.63881657,65.24011834,2.01556213
8.03014,3.4614,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
7.87591,3.44816,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.92024,3.4646,22/11/2023,28/11/2023,,671.4429586,0.09443787,2.688757396,25.13923077,0.814911243,25.62650888,44.35597633,1.497159763
7.97858,3.65413,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.96637,3.69706,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.88541,3.65321,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.89038,3.49337,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.97406,3.53904,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.90848,3.56142,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.86505,3.58105,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.8189,3.67787,22/11/2023,28/11/2023,,798.222071,0.046094675,3.750473373,28.34674556,1.269171598,32.38076923,61.70183432,1.918994083
7.98763,3.57009,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.98763,3.72765,22/11/2023,28/11/2023,,831.1666272,0.051656805,4.386094675,28.02727811,1.210059172,35.63881657,65.24011834,2.01556213
7.98085,3.69569,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.93969,3.60252,22/11/2023,28/11/2023,,880.6024852,0.130710059,4.485384615,26.46136095,1.639467456,38.59106509,64.13011834,3.370236686
7.89219,3.47875,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.84378,3.45775,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.82207,3.4783,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.74198,3.36184,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.72025,3.37006,22/11/2023,28/11/2023,,671.6605325,0.029408284,2.113550296,27.64615385,1.057218935,25.72751479,46.4091716,1.602011834
7.69763,3.36778,22/11/2023,28/11/2023,,716.6127219,0.032485207,2.786686391,29.73467456,1.676923077,26.30568047,50.43923077,2.14443787
7.89568,3.46282,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.91647,3.5008,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.78714,3.55136,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.75877,3.6714,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.78432,3.47092,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.77991,3.4691,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.77376,3.46835,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.90203,3.47042,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.74637,3.50085,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.92699,3.4948,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.68041,3.33537,29/11/2023,05/12/2023,,686.9473373,0.040473373,2.758579882,32.27857988,1.339704142,27.94857988,62.26621302,2.288047337
7.76204,3.53187,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.66682,3.35358,29/11/2023,05/12/2023,,686.9473373,0.040473373,2.758579882,32.27857988,1.339704142,27.94857988,62.26621302,2.288047337
7.7725,3.64184,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.85129,3.40102,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.67315,3.33793,29/11/2023,05/12/2023,,686.9473373,0.040473373,2.758579882,32.27857988,1.339704142,27.94857988,62.26621302,2.288047337
7.78104,3.32523,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.94464,3.61565,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.88459,3.52851,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.97424,3.4971,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.78122,3.37344,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.73242,3.32309,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.90587,3.50366,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.7891,3.64858,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.74092,3.50491,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.85755,3.62932,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.77808,3.29804,29/11/2023,05/12/2023,,507.334497,0.056627219,1.257988166,22.3812426,0.489881657,20.72088757,45.95384615,1.260710059
7.71854,3.32505,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.87317,3.47495,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.77706,3.30339,29/11/2023,05/12/2023,,507.334497,0.056627219,1.257988166,22.3812426,0.489881657,20.72088757,45.95384615,1.260710059
7.79662,3.37001,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.94112,3.48198,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.81532,3.55727,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.83829,3.68062,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.92932,3.5754,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.75041,3.47271,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.77067,3.49067,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.90656,3.51002,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.72534,3.32645,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.87113,3.62101,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.93005,3.66809,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.91308,3.49709,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.96987,3.68039,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.7738,3.46834,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.82244,3.46086,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.84194,3.64485,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.89312,3.46128,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.76215,3.39021,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.74968,3.40417,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.9131,3.49683,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.79654,3.43528,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.74168,3.41129,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
8.03041,3.53503,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.79564,3.43504,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.75814,3.47676,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
8.02603,3.65653,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.90151,3.50416,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.95911,3.65383,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.81937,3.72701,29/11/2023,05/12/2023,,988.994497,0.098757396,6.727869822,32.31881657,1.876923077,50.29656805,96.27609467,3.515207101
7.94493,3.52349,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.6716,3.33599,29/11/2023,05/12/2023,,686.9473373,0.040473373,2.758579882,32.27857988,1.339704142,27.94857988,62.26621302,2.288047337
7.96408,3.50881,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.8064,3.71265,29/11/2023,05/12/2023,,988.994497,0.098757396,6.727869822,32.31881657,1.876923077,50.29656805,96.27609467,3.515207101
7.88775,3.58369,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.74271,3.41179,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
8.0332,3.60346,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.74187,3.44292,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.83848,3.6314,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.96411,3.50967,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.71242,3.32353,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.77361,3.50889,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.74757,3.41253,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.76319,3.48398,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.91701,3.69503,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.84198,3.64488,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.80043,3.3039,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.68468,3.40632,29/11/2023,05/12/2023,,686.9473373,0.040473373,2.758579882,32.27857988,1.339704142,27.94857988,62.26621302,2.288047337
7.91662,3.57582,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
8.02771,3.59616,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.78227,3.64454,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.97799,3.49038,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.80612,3.71251,29/11/2023,05/12/2023,,988.994497,0.098757396,6.727869822,32.31881657,1.876923077,50.29656805,96.27609467,3.515207101
8.00417,3.67437,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.93931,3.46922,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.85498,3.68458,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.8996,3.46876,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.85676,3.6103,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.84119,3.64621,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.9467,3.68137,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.8098,3.63199,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.96574,3.67782,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
8.02843,3.65422,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.78181,3.50315,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.98917,3.54761,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.72507,3.32474,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.87143,3.56277,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.76639,3.38813,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
8.02671,3.65572,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.91584,3.57606,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
8.00449,3.61424,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.80971,3.55601,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.89091,3.42295,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.8908,3.42154,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.86393,3.46803,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
8.02825,3.65452,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.77208,3.70653,29/11/2023,05/12/2023,,988.994497,0.098757396,6.727869822,32.31881657,1.876923077,50.29656805,96.27609467,3.515207101
7.92289,3.53812,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.68731,3.38671,29/11/2023,05/12/2023,,686.9473373,0.040473373,2.758579882,32.27857988,1.339704142,27.94857988,62.26621302,2.288047337
8.02554,3.71088,29/11/2023,05/12/2023,,869.4039053,0.05591716,4.079822485,31.0552071,1.08556213,51.47556213,98.49461538,2.092485207
7.81435,3.60879,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.95359,3.5562,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.9392,3.70018,29/11/2023,05/12/2023,,869.4039053,0.05591716,4.079822485,31.0552071,1.08556213,51.47556213,98.49461538,2.092485207
7.80509,3.54326,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.99057,3.54448,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.89655,3.4643,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.7863,3.35909,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.75893,3.45726,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.80819,3.60054,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.91056,3.61705,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.66363,3.37102,29/11/2023,05/12/2023,,686.9473373,0.040473373,2.758579882,32.27857988,1.339704142,27.94857988,62.26621302,2.288047337
7.77696,3.50542,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.97403,3.68092,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.78809,3.52591,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.91192,3.49596,29/11/2023,05/12/2023,,678.5535503,0.152130178,2.896449704,27.73254438,0.796982249,35.13994083,67.4743787,1.854497041
7.73916,3.50813,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.77269,3.64202,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.95239,3.61477,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.92141,3.63123,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
8.02587,3.65912,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
7.75834,3.64816,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
8.00367,3.71162,29/11/2023,05/12/2023,,869.4039053,0.05591716,4.079822485,31.0552071,1.08556213,51.47556213,98.49461538,2.092485207
7.89026,3.5413,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.74932,3.31295,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.8072,3.71412,29/11/2023,05/12/2023,,988.994497,0.098757396,6.727869822,32.31881657,1.876923077,50.29656805,96.27609467,3.515207101
7.77669,3.37183,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.89871,3.61023,29/11/2023,05/12/2023,,780.072071,0.043668639,3.38852071,28.70905325,1.025621302,38.48615385,81.19106509,1.613254438
7.80738,3.7129,29/11/2023,05/12/2023,,988.994497,0.098757396,6.727869822,32.31881657,1.876923077,50.29656805,96.27609467,3.515207101
7.87723,3.40678,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.76614,3.38615,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.76603,3.38624,29/11/2023,05/12/2023,,649.065858,0.045798817,1.977869822,27.29721893,0.82556213,30.40360947,63.41514793,1.579053254
7.99224,3.69048,29/11/2023,05/12/2023,,910.2881065,0.147573964,4.39816568,28.75869822,1.573846154,51.30976331,93.65946746,3.678579882
